"d","cognome","nome","membroGoverno","dataInizio","dataFine","carica","nomeGoverno","nomeOrganoGoverno","delega","aggiornamento"
"http://dati.camera.it/ocd/deputato.rdf/d11870_4","PASTORE","GIULIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg11870_6_17_1_19640722","19640722","19660223","MINISTRO SENZA PORTAFOGLIO","II Governo Moro (22.07.1964 - 23.02.1966)","PRESIDENZA DEL CONSIGLIO DEI MINISTRI","con delega per gli interventi straordinari nel Mezzogiorno (22.07.1964)",2019-04-05 13:16:41
"http://dati.camera.it/ocd/deputato.rdf/d19410_4","NENNI","PIETRO","http://dati.camera.it/ocd/membroGoverno.rdf/mg19410_2_17_1_19640722","19640722","19660223","VICEPRESIDENTE DEL CONSIGLIO","II Governo Moro (22.07.1964 - 23.02.1966)","PRESIDENZA DEL CONSIGLIO DEI MINISTRI",,2019-04-05 13:38:47
"http://dati.camera.it/ocd/deputato.rdf/d19410_4","NENNI","PIETRO","http://dati.camera.it/ocd/membroGoverno.rdf/mg19410_6_17_1_19640722","19640722","19660223","MINISTRO SENZA PORTAFOGLIO","II Governo Moro (22.07.1964 - 23.02.1966)","PRESIDENZA DEL CONSIGLIO DEI MINISTRI",,2019-04-05 13:38:47
"http://dati.camera.it/ocd/deputato.rdf/d11660_4","MATTARELLA","BERNARDO","http://dati.camera.it/ocd/membroGoverno.rdf/mg11660_3_17_5_19640722","19640722","19660223","MINISTRO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DEL COMMERCIO CON L'ESTERO",,2022-05-02 14:45:16
"http://dati.camera.it/ocd/deputato.rdf/d200021_4","ANDREOTTI","GIULIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg200021_3_17_6_19640722","19640722","19660223","MINISTRO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DELLA DIFESA",,2019-04-05 13:34:18
"http://dati.camera.it/ocd/deputato.rdf/d19910_4","SARAGAT","GIUSEPPE","http://dati.camera.it/ocd/membroGoverno.rdf/mg19910_3_17_7_19640722","19640722","19641228","MINISTRO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DEGLI AFFARI ESTERI",,2019-04-05 13:26:59
"http://dati.camera.it/ocd/deputato.rdf/d200929_4","TAVIANI","PAOLO EMILIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg200929_3_17_15_19640722","19640722","19660223","MINISTRO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DELL'INTERNO",,2019-04-05 13:26:24
"http://dati.camera.it/ocd/deputato.rdf/d10650_4","TREMELLONI","ROBERTO","http://dati.camera.it/ocd/membroGoverno.rdf/mg10650_3_17_8_19640722","19640722","19660223","MINISTRO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DELLE FINANZE",,2022-05-02 14:11:15
"http://dati.camera.it/ocd/deputato.rdf/d1540_4","CECCHERINI","GUIDO","http://dati.camera.it/ocd/membroGoverno.rdf/mg1540_5_17_15_19640725","19640725","19660223","SOTTOSEGRETARIO DI STATO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DELL'INTERNO",,2019-04-05 13:14:56
"http://dati.camera.it/ocd/deputato.rdf/d3520_4","LUPIS","GIUSEPPE","http://dati.camera.it/ocd/membroGoverno.rdf/mg3520_5_17_7_19640725","19640725","19660223","SOTTOSEGRETARIO DI STATO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DEGLI AFFARI ESTERI",,2019-04-05 13:18:50
"http://dati.camera.it/ocd/deputato.rdf/d4960_4","REALE","ORONZO","http://dati.camera.it/ocd/membroGoverno.rdf/mg4960_3_17_9_19640722","19640722","19660223","MINISTRO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DI GRAZIA E GIUSTIZIA",,2019-04-05 13:17:38
"http://dati.camera.it/ocd/deputato.rdf/d17240_4","VOLPE","CALOGERO","http://dati.camera.it/ocd/membroGoverno.rdf/mg17240_5_17_11_19640725","19640725","19660223","SOTTOSEGRETARIO DI STATO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DELLA SANITA'",,2022-05-02 14:38:14
"http://dati.camera.it/ocd/deputato.rdf/d17230_4","CAMANGI","LUDOVICO","http://dati.camera.it/ocd/membroGoverno.rdf/mg17230_5_17_78_19640725","19640725","19660223","SOTTOSEGRETARIO DI STATO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DELL'AGRICOLTURA E FORESTE",,2019-04-05 13:14:19
"http://dati.camera.it/ocd/deputato.rdf/d17420_4","CATTANI","VENERIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg17420_5_17_78_19640725","19640725","19660223","SOTTOSEGRETARIO DI STATO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DELL'AGRICOLTURA E FORESTE",,2022-05-02 14:35:52
"http://dati.camera.it/ocd/deputato.rdf/d1770_4","COLOMBO","EMILIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg1770_3_17_12_19640722","19640722","19660223","MINISTRO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DEL TESORO",,2019-04-05 13:34:50
"http://dati.camera.it/ocd/deputato.rdf/d17720_4","ALBERTINI","FRANCESCO","http://dati.camera.it/ocd/membroGoverno.rdf/mg17720_5_17_12_19640725","19640725","19660223","SOTTOSEGRETARIO DI STATO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DEL TESORO",,2022-05-02 14:57:21
"http://dati.camera.it/ocd/deputato.rdf/d17860_4","BELOTTI","GIUSEPPE","http://dati.camera.it/ocd/membroGoverno.rdf/mg17860_5_17_12_19640725","19640725","19660223","SOTTOSEGRETARIO DI STATO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DEL TESORO",,2022-05-02 14:55:22
"http://dati.camera.it/ocd/deputato.rdf/d18110_4","CALVI","ETTORE","http://dati.camera.it/ocd/membroGoverno.rdf/mg18110_5_17_18_19640725","19640725","19660223","SOTTOSEGRETARIO DI STATO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DEL LAVORO E DELLA PREVIDENZA SOCIALE",,2019-04-05 13:35:52
"http://dati.camera.it/ocd/deputato.rdf/d18430_4","CORONA","ACHILLE","http://dati.camera.it/ocd/membroGoverno.rdf/mg18430_3_17_155_19640722","19640722","19660223","MINISTRO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DEL TURISMO E SPETTACOLO",,2019-04-05 13:24:17
"http://dati.camera.it/ocd/deputato.rdf/d18530_4","DELLE FAVE","UMBERTO","http://dati.camera.it/ocd/membroGoverno.rdf/mg18530_3_17_18_19640722","19640722","19660223","MINISTRO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DEL LAVORO E DELLA PREVIDENZA SOCIALE",,2022-05-02 14:22:25
"http://dati.camera.it/ocd/deputato.rdf/d19610_4","PIERACCINI","GIOVANNI","http://dati.camera.it/ocd/membroGoverno.rdf/mg19610_3_17_108_19640722","19640722","19660223","MINISTRO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DEL BILANCIO",,2022-05-02 14:37:37
"http://dati.camera.it/ocd/deputato.rdf/d19940_4","SCAGLIA","GIOVANNI BATTISTA","http://dati.camera.it/ocd/membroGoverno.rdf/mg19940_6_17_1_19640722","19640722","19660223","MINISTRO SENZA PORTAFOGLIO","II Governo Moro (22.07.1964 - 23.02.1966)","PRESIDENZA DEL CONSIGLIO DEI MINISTRI","con delega per i rapporti con il Parlamento (22.07.1964)",2019-04-05 13:16:33
"http://dati.camera.it/ocd/deputato.rdf/d200365_4","FANFANI","AMINTORE","http://dati.camera.it/ocd/membroGoverno.rdf/mg200365_3_17_7_19650305","19650305","19651230","MINISTRO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DEGLI AFFARI ESTERI",,2019-04-05 13:31:38
"http://dati.camera.it/ocd/deputato.rdf/d2090_4","DE' COCCI","DANILO","http://dati.camera.it/ocd/membroGoverno.rdf/mg2090_5_17_17_19640725","19640725","19660223","SOTTOSEGRETARIO DI STATO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DEI LAVORI PUBBLICI",,2019-04-05 13:23:35
"http://dati.camera.it/ocd/deputato.rdf/d2350_4","DONAT CATTIN","CARLO","http://dati.camera.it/ocd/membroGoverno.rdf/mg2350_5_17_33_19640725","19640725","19660223","SOTTOSEGRETARIO DI STATO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DELLE PARTECIPAZIONI STATALI",,2019-04-05 13:33:28
"http://dati.camera.it/ocd/deputato.rdf/d2530_4","FERRARI AGGRADI","MARIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg2530_3_17_78_19640722","19640722","19660223","MINISTRO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DELL'AGRICOLTURA E FORESTE",,2022-05-02 14:49:34
"http://dati.camera.it/ocd/deputato.rdf/d26280_4","MANNIRONI","SALVATORE","http://dati.camera.it/ocd/membroGoverno.rdf/mg26280_5_17_156_19640725","19640725","19660223","SOTTOSEGRETARIO DI STATO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DEI TRASPORTI E DELL'AVIAZIONE CIVILE",,2022-05-02 14:39:18
"http://dati.camera.it/ocd/deputato.rdf/d2830_4","GASPARI","REMO","http://dati.camera.it/ocd/membroGoverno.rdf/mg2830_5_17_10_19640725","19640725","19660223","SOTTOSEGRETARIO DI STATO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DELLE POSTE E DELLE TELECOMUNICAZIONI",,2019-04-05 13:33:54
"http://dati.camera.it/ocd/deputato.rdf/d280_4","ANTONIOZZI","DARIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg280_5_17_78_19640725","19640725","19660223","SOTTOSEGRETARIO DI STATO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DELL'AGRICOLTURA E FORESTE",,2019-04-05 13:28:21
"http://dati.camera.it/ocd/deputato.rdf/d3080_4","GUI","LUIGI","http://dati.camera.it/ocd/membroGoverno.rdf/mg3080_3_17_16_19640722","19640722","19660223","MINISTRO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DELLA PUBBLICA ISTRUZIONE",,2019-04-05 13:17:11
"http://dati.camera.it/ocd/deputato.rdf/d3040_4","GUADALUPI","MARIO MARINO","http://dati.camera.it/ocd/membroGoverno.rdf/mg3040_5_17_6_19640725","19640725","19660223","SOTTOSEGRETARIO DI STATO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DELLA DIFESA",,2022-05-02 14:47:30
"http://dati.camera.it/ocd/deputato.rdf/d3600_4","MAGRI'","DOMENICO","http://dati.camera.it/ocd/membroGoverno.rdf/mg3600_5_17_16_19640725","19640725","19660223","SOTTOSEGRETARIO DI STATO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DELLA PUBBLICA ISTRUZIONE",,2022-05-02 14:32:36
"http://dati.camera.it/ocd/deputato.rdf/d3680_4","MANCINI","GIACOMO","http://dati.camera.it/ocd/membroGoverno.rdf/mg3680_3_17_17_19640722","19640722","19660223","MINISTRO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DEI LAVORI PUBBLICI",,2019-04-05 13:37:07
"http://dati.camera.it/ocd/deputato.rdf/d4180_4","MORO","ALDO","http://dati.camera.it/ocd/membroGoverno.rdf/mg4180_1_17_1_19640722","19640722","19660223","PRESIDENTE DEL CONSIGLIO","II Governo Moro (22.07.1964 - 23.02.1966)","PRESIDENZA DEL CONSIGLIO DEI MINISTRI",,2019-04-05 13:32:42
"http://dati.camera.it/ocd/deputato.rdf/d4180_4","MORO","ALDO","http://dati.camera.it/ocd/membroGoverno.rdf/mg4180_3_17_7_19641228","19641228","19650305","MINISTRO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DEGLI AFFARI ESTERI",,2019-04-05 13:32:42
"http://dati.camera.it/ocd/deputato.rdf/d4180_4","MORO","ALDO","http://dati.camera.it/ocd/membroGoverno.rdf/mg4180_3_17_7_19651230","19651230","19660223","MINISTRO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DEGLI AFFARI ESTERI",,2019-04-05 13:32:42
"http://dati.camera.it/ocd/deputato.rdf/d4120_4","MISASI","RICCARDO","http://dati.camera.it/ocd/membroGoverno.rdf/mg4120_5_17_9_19640725","19640725","19660223","SOTTOSEGRETARIO DI STATO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DI GRAZIA E GIUSTIZIA",,2019-04-05 13:34:31
"http://dati.camera.it/ocd/deputato.rdf/d4810_4","PRETI","LUIGI","http://dati.camera.it/ocd/membroGoverno.rdf/mg4810_6_17_1_19640722","19640722","19660223","MINISTRO SENZA PORTAFOGLIO","II Governo Moro (22.07.1964 - 23.02.1966)","PRESIDENZA DEL CONSIGLIO DEI MINISTRI","con delega per la riforma della Pubblica Amministrazione (22.07.1964)",2019-04-05 13:20:44
"http://dati.camera.it/ocd/deputato.rdf/d5110_4","ROMITA","PIER LUIGI","http://dati.camera.it/ocd/membroGoverno.rdf/mg5110_5_17_17_19640725","19640725","19660223","SOTTOSEGRETARIO DI STATO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DEI LAVORI PUBBLICI",,2019-04-05 13:14:23
"http://dati.camera.it/ocd/deputato.rdf/d5030_4","RICCIO","STEFANO","http://dati.camera.it/ocd/membroGoverno.rdf/mg5030_5_17_34_19640725","19640725","19660223","SOTTOSEGRETARIO DI STATO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DELLA MARINA MERCANTILE",,2022-05-02 14:27:02
"http://dati.camera.it/ocd/deputato.rdf/d5160_4","RUSSO","CARLO","http://dati.camera.it/ocd/membroGoverno.rdf/mg5160_3_17_10_19640722","19640722","19660223","MINISTRO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DELLE POSTE E DELLE TELECOMUNICAZIONI",,2022-05-02 14:50:35
"http://dati.camera.it/ocd/deputato.rdf/d5220_4","SALIZZONI","ANGELO","http://dati.camera.it/ocd/membroGoverno.rdf/mg5220_27_17_1_19640725","19640725","19660223","SOTTOSEGRETARIO DI STATO ALLA PRESIDENZA DEL CONSIGLIO","II Governo Moro (22.07.1964 - 23.02.1966)","PRESIDENZA DEL CONSIGLIO DEI MINISTRI","con funzione di Segretario (25.07.1964)",2019-04-05 13:17:31
"http://dati.camera.it/ocd/deputato.rdf/d5370_4","SCARLATO","VINCENZO","http://dati.camera.it/ocd/membroGoverno.rdf/mg5370_5_17_117_19640725","19640725","19660223","SOTTOSEGRETARIO DI STATO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DELL'INDUSTRIA E DEL COMMERCIO",,2022-05-02 14:24:54
"http://dati.camera.it/ocd/deputato.rdf/d5640_4","STORCHI","FERDINANDO","http://dati.camera.it/ocd/membroGoverno.rdf/mg5640_5_17_7_19640725","19640725","19660223","SOTTOSEGRETARIO DI STATO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DEGLI AFFARI ESTERI",,2022-05-02 14:42:32
"http://dati.camera.it/ocd/deputato.rdf/d6370_4","AMADEI","LEONETTO","http://dati.camera.it/ocd/membroGoverno.rdf/mg6370_5_17_15_19640725","19640725","19660223","SOTTOSEGRETARIO DI STATO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DELL'INTERNO",,2019-04-05 13:30:46
"http://dati.camera.it/ocd/deputato.rdf/d6530_4","BADALONI","MARIA","http://dati.camera.it/ocd/membroGoverno.rdf/mg6530_5_17_16_19640725","19640725","19660223","SOTTOSEGRETARIO DI STATO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DELLA PUBBLICA ISTRUZIONE",,2019-04-05 13:24:23
"http://dati.camera.it/ocd/deputato.rdf/d6230_4","ZAGARI","MARIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg6230_5_17_7_19640725","19640725","19660223","SOTTOSEGRETARIO DI STATO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DEGLI AFFARI ESTERI",,2022-05-02 14:48:22
"http://dati.camera.it/ocd/deputato.rdf/d6120_4","VETRONE","MARIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg6120_5_17_8_19640725","19640725","19660223","SOTTOSEGRETARIO DI STATO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DELLE FINANZE",,2019-04-05 13:28:14
"http://dati.camera.it/ocd/deputato.rdf/d7250_4","CAPPUGI","RENATO","http://dati.camera.it/ocd/membroGoverno.rdf/mg7250_5_17_12_19640725","19640725","19660223","SOTTOSEGRETARIO DI STATO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DEL TESORO",,2022-05-02 14:50:33
"http://dati.camera.it/ocd/deputato.rdf/d710_4","BENSI","CESARE","http://dati.camera.it/ocd/membroGoverno.rdf/mg710_5_17_8_19640725","19640725","19660223","SOTTOSEGRETARIO DI STATO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DELLE FINANZE",,2019-04-05 13:36:47
"http://dati.camera.it/ocd/deputato.rdf/d9280_4","MEZZA","MARIA VITTORIA","http://dati.camera.it/ocd/membroGoverno.rdf/mg9280_5_17_117_19640725","19640725","19660223","SOTTOSEGRETARIO DI STATO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DELL'INDUSTRIA E DEL COMMERCIO",,2019-04-05 13:22:16
"http://dati.camera.it/ocd/deputato.rdf/d9190_4","MAZZA","CRESCENZO","http://dati.camera.it/ocd/membroGoverno.rdf/mg9190_5_17_15_19640725","19640725","19660223","SOTTOSEGRETARIO DI STATO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DELL'INTERNO",,2019-04-05 13:34:41
"http://dati.camera.it/ocd/deputato.rdf/d9100_4","MARTONI","ANSELMO","http://dati.camera.it/ocd/membroGoverno.rdf/mg9100_5_17_18_19640725","19640725","19660223","SOTTOSEGRETARIO DI STATO","II Governo Moro (22.07.1964 - 23.02.1966)","MINISTERO DEL LAVORO E DELLA PREVIDENZA SOCIALE",,2019-04-05 13:23:20
"http://dati.camera.it/ocd/deputato.rdf/d200929_5","TAVIANI","PAOLO EMILIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg200929_6_21_1_19690805","19690805","19700327","MINISTRO SENZA PORTAFOGLIO","II Governo Rumor (05.08.1969 - 27.03.1970)","PRESIDENZA DEL CONSIGLIO DEI MINISTRI","con delega per gli interventi straordinari nel Mezzogiorno e nelle zone depresse del Centro Nord (05.08.1969)",2019-04-05 13:26:23
"http://dati.camera.it/ocd/deputato.rdf/d10260_5","SAVIO","EMANUELA","http://dati.camera.it/ocd/membroGoverno.rdf/mg10260_5_21_14_19690807","19690807","19700327","SOTTOSEGRETARIO DI STATO","II Governo Rumor (05.08.1969 - 27.03.1970)","MINISTERO DELL'INDUSTRIA, DEL COMMERCIO E DELL'ARTIGIANATO",,2022-05-02 14:23:35
"http://dati.camera.it/ocd/deputato.rdf/d1220_5","BUZZI","CARLO","http://dati.camera.it/ocd/membroGoverno.rdf/mg1220_5_21_16_19690807","19690807","19700327","SOTTOSEGRETARIO DI STATO","II Governo Rumor (05.08.1969 - 27.03.1970)","MINISTERO DELLA PUBBLICA ISTRUZIONE",,2022-05-02 14:35:37
"http://dati.camera.it/ocd/deputato.rdf/d1010_5","BORGHI","LUIGI","http://dati.camera.it/ocd/membroGoverno.rdf/mg1010_5_21_8_19690807","19690807","19700327","SOTTOSEGRETARIO DI STATO","II Governo Rumor (05.08.1969 - 27.03.1970)","MINISTERO DELLE FINANZE",,2022-05-02 14:09:16
"http://dati.camera.it/ocd/deputato.rdf/d1260_5","CAIAZZA","LUIGI","http://dati.camera.it/ocd/membroGoverno.rdf/mg1260_5_21_5_19690807","19690807","19700327","SOTTOSEGRETARIO DI STATO","II Governo Rumor (05.08.1969 - 27.03.1970)","MINISTERO DEL COMMERCIO CON L'ESTERO",,2022-05-02 14:11:38
"http://dati.camera.it/ocd/deputato.rdf/d14360_5","RESTIVO","FRANCESCO","http://dati.camera.it/ocd/membroGoverno.rdf/mg14360_3_21_15_19690805","19690805","19700327","MINISTRO","II Governo Rumor (05.08.1969 - 27.03.1970)","MINISTERO DELL'INTERNO",,2019-04-05 13:15:49
"http://dati.camera.it/ocd/deputato.rdf/d1590_5","CERVONE","VITTORIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg1590_5_21_34_19690807","19690807","19700327","SOTTOSEGRETARIO DI STATO","II Governo Rumor (05.08.1969 - 27.03.1970)","MINISTERO DELLA MARINA MERCANTILE",,2019-04-05 13:25:51
"http://dati.camera.it/ocd/deputato.rdf/d17240_5","VOLPE","CALOGERO","http://dati.camera.it/ocd/membroGoverno.rdf/mg17240_5_21_10_19690807","19690807","19700327","SOTTOSEGRETARIO DI STATO","II Governo Rumor (05.08.1969 - 27.03.1970)","MINISTERO DELLE POSTE E DELLE TELECOMUNICAZIONI",,2022-05-02 14:38:15
"http://dati.camera.it/ocd/deputato.rdf/d1770_5","COLOMBO","EMILIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg1770_3_21_12_19690805","19690805","19700327","MINISTRO","II Governo Rumor (05.08.1969 - 27.03.1970)","MINISTERO DEL TESORO",,2019-04-05 13:34:51
"http://dati.camera.it/ocd/deputato.rdf/d18360_5","COLLESELLI","ARNALDO","http://dati.camera.it/ocd/membroGoverno.rdf/mg18360_5_21_78_19690807","19690807","19700327","SOTTOSEGRETARIO DI STATO","II Governo Rumor (05.08.1969 - 27.03.1970)","MINISTERO DELL'AGRICOLTURA E FORESTE",,2019-04-05 13:37:04
"http://dati.camera.it/ocd/deputato.rdf/d19920_5","SARTI","ADOLFO","http://dati.camera.it/ocd/membroGoverno.rdf/mg19920_5_21_15_19690807","19690807","19700327","SOTTOSEGRETARIO DI STATO","II Governo Rumor (05.08.1969 - 27.03.1970)","MINISTERO DELL'INTERNO",,2019-04-05 13:38:08
"http://dati.camera.it/ocd/deputato.rdf/d19940_5","SCAGLIA","GIOVANNI BATTISTA","http://dati.camera.it/ocd/membroGoverno.rdf/mg19940_3_21_155_19690805","19690805","19700327","MINISTRO","II Governo Rumor (05.08.1969 - 27.03.1970)","MINISTERO DEL TURISMO E SPETTACOLO",,2022-05-02 14:18:54
"http://dati.camera.it/ocd/deputato.rdf/d200839_5","RUSSO","VINCENZO","http://dati.camera.it/ocd/membroGoverno.rdf/mg200839_5_21_17_19690807","19690807","19700327","SOTTOSEGRETARIO DI STATO","II Governo Rumor (05.08.1969 - 27.03.1970)","MINISTERO DEI LAVORI PUBBLICI",,2022-05-02 14:21:04
"http://dati.camera.it/ocd/deputato.rdf/d200225_5","COLOMBO","VITTORINO","http://dati.camera.it/ocd/membroGoverno.rdf/mg200225_3_21_34_19690805","19690805","19700327","MINISTRO","II Governo Rumor (05.08.1969 - 27.03.1970)","MINISTERO DELLA MARINA MERCANTILE",,2022-05-02 14:41:24
"http://dati.camera.it/ocd/deputato.rdf/d200246_5","COSSIGA","FRANCESCO","http://dati.camera.it/ocd/membroGoverno.rdf/mg200246_5_21_6_19690807","19690807","19700327","SOTTOSEGRETARIO DI STATO","II Governo Rumor (05.08.1969 - 27.03.1970)","MINISTERO DELLA DIFESA",,2022-05-02 14:18:46
"http://dati.camera.it/ocd/deputato.rdf/d2060_5","D'AREZZO","BERNARDO","http://dati.camera.it/ocd/membroGoverno.rdf/mg2060_5_21_10_19690807","19690807","19700327","SOTTOSEGRETARIO DI STATO","II Governo Rumor (05.08.1969 - 27.03.1970)","MINISTERO DELLE POSTE E DELLE TELECOMUNICAZIONI",,2019-04-05 13:17:43
"http://dati.camera.it/ocd/deputato.rdf/d20190_5","TOROS","MARIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg20190_5_21_18_19690807","19690807","19700327","SOTTOSEGRETARIO DI STATO","II Governo Rumor (05.08.1969 - 27.03.1970)","MINISTERO DEL LAVORO E DELLA PREVIDENZA SOCIALE",,2019-04-05 13:25:41
"http://dati.camera.it/ocd/deputato.rdf/d2150_5","DELL'ANDRO","RENATO","http://dati.camera.it/ocd/membroGoverno.rdf/mg2150_5_21_9_19690807","19690807","19700327","SOTTOSEGRETARIO DI STATO","II Governo Rumor (05.08.1969 - 27.03.1970)","MINISTERO DI GRAZIA E GIUSTIZIA",,2022-05-02 14:40:10
"http://dati.camera.it/ocd/deputato.rdf/d2180_5","DE MARIA","BENIAMINO","http://dati.camera.it/ocd/membroGoverno.rdf/mg2180_5_21_11_19690807","19690807","19700327","SOTTOSEGRETARIO DI STATO","II Governo Rumor (05.08.1969 - 27.03.1970)","MINISTERO DELLA SANITA'",,2022-05-02 14:13:19
"http://dati.camera.it/ocd/deputato.rdf/d2230_5","DE MITA","LUIGI CIRIACO","http://dati.camera.it/ocd/membroGoverno.rdf/mg2230_5_21_15_19690807","19690807","19700117","SOTTOSEGRETARIO DI STATO","II Governo Rumor (05.08.1969 - 27.03.1970)","MINISTERO DELL'INTERNO",,2022-05-02 14:55:14
"http://dati.camera.it/ocd/deputato.rdf/d2350_5","DONAT CATTIN","CARLO","http://dati.camera.it/ocd/membroGoverno.rdf/mg2350_3_21_18_19690805","19690805","19700327","MINISTRO","II Governo Rumor (05.08.1969 - 27.03.1970)","MINISTERO DEL LAVORO E DELLA PREVIDENZA SOCIALE",,2022-07-06 13:44:18
"http://dati.camera.it/ocd/deputato.rdf/d2400_5","ELKAN","GIOVANNI","http://dati.camera.it/ocd/membroGoverno.rdf/mg2400_5_21_6_19690807","19690807","19700327","SOTTOSEGRETARIO DI STATO","II Governo Rumor (05.08.1969 - 27.03.1970)","MINISTERO DELLA DIFESA",,2022-05-02 14:29:45
"http://dati.camera.it/ocd/deputato.rdf/d2430_5","EVANGELISTI","FRANCO","http://dati.camera.it/ocd/membroGoverno.rdf/mg2430_5_21_155_19690807","19690807","19700327","SOTTOSEGRETARIO DI STATO","II Governo Rumor (05.08.1969 - 27.03.1970)","MINISTERO DEL TURISMO E SPETTACOLO",,2022-05-02 14:51:33
"http://dati.camera.it/ocd/deputato.rdf/d2620_5","FORLANI","ARNALDO","http://dati.camera.it/ocd/membroGoverno.rdf/mg2620_6_21_1_19690805","19690805","19691111","MINISTRO SENZA PORTAFOGLIO","II Governo Rumor (05.08.1969 - 27.03.1970)","PRESIDENZA DEL CONSIGLIO DEI MINISTRI","con delega per i rapporti con l'O.N.U (05.08.1969)",2022-05-02 14:51:06
"http://dati.camera.it/ocd/deputato.rdf/d2530_5","FERRARI AGGRADI","MARIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg2530_3_21_16_19690805","19690805","19700327","MINISTRO","II Governo Rumor (05.08.1969 - 27.03.1970)","MINISTERO DELLA PUBBLICA ISTRUZIONE",,2019-04-05 13:33:27
"http://dati.camera.it/ocd/deputato.rdf/d280_5","ANTONIOZZI","DARIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg280_5_21_78_19690807","19690807","19700327","SOTTOSEGRETARIO DI STATO","II Governo Rumor (05.08.1969 - 27.03.1970)","MINISTERO DELL'AGRICOLTURA E FORESTE",,2019-04-05 13:27:11
"http://dati.camera.it/ocd/deputato.rdf/d2830_5","GASPARI","REMO","http://dati.camera.it/ocd/membroGoverno.rdf/mg2830_3_21_156_19690805","19690805","19700327","MINISTRO","II Governo Rumor (05.08.1969 - 27.03.1970)","MINISTERO DEI TRASPORTI E DELL'AVIAZIONE CIVILE",,2019-04-05 13:33:54
