"d","cognome","nome","membroGoverno","dataInizio","dataFine","carica","nomeGoverno","nomeOrganoGoverno","delega","aggiornamento"
"http://dati.camera.it/ocd/deputato.rdf/d39110_14","TORTOLI","ROBERTO","http://dati.camera.it/ocd/membroGoverno.rdf/mg39110_5_59_53_20050426","20050426","20060517","SOTTOSEGRETARIO DI STATO","III Governo Berlusconi (23.04.2005 - 17.05.2006)","MINISTERO DELL'AMBIENTE E DELLA TUTELA DEL TERRITORIO",,2021-08-05 12:26:39
"http://dati.camera.it/ocd/deputato.rdf/d38550_14","ROSSO","ROBERTO","http://dati.camera.it/ocd/membroGoverno.rdf/mg38550_5_59_59_20050426","20050426","20060517","SOTTOSEGRETARIO DI STATO","III Governo Berlusconi (23.04.2005 - 17.05.2006)","MINISTERO DEL LAVORO E DELLE POLITICHE SOCIALI",,2022-05-02 14:09:52
"http://dati.camera.it/ocd/deputato.rdf/d50150_14","SCAJOLA","CLAUDIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg50150_3_59_50_20050423","20050423","20060517","MINISTRO","III Governo Berlusconi (23.04.2005 - 17.05.2006)","MINISTERO DELLE ATTIVITA' PRODUTTIVE",,2019-04-05 13:28:16
"http://dati.camera.it/ocd/deputato.rdf/d50148_14","CONTENTO","MANLIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg50148_5_59_52_20050426","20050426","20060517","SOTTOSEGRETARIO DI STATO","III Governo Berlusconi (23.04.2005 - 17.05.2006)","MINISTERO DELL'ECONOMIA E DELLE FINANZE",,2022-05-02 14:20:24
"http://dati.camera.it/ocd/deputato.rdf/d50388_14","BONAIUTI","PAOLO","http://dati.camera.it/ocd/membroGoverno.rdf/mg50388_27_59_1_20050426","20050426","20060517","SOTTOSEGRETARIO DI STATO ALLA PRESIDENZA DEL CONSIGLIO","III Governo Berlusconi (23.04.2005 - 17.05.2006)","PRESIDENZA DEL CONSIGLIO DEI MINISTRI","con delega in materia di informazione, comunicazione ed editoria (27.04.2005)",2021-08-05 12:14:05
"http://dati.camera.it/ocd/deputato.rdf/d50236_14","MANTOVANO","ALFREDO","http://dati.camera.it/ocd/membroGoverno.rdf/mg50236_5_59_15_20050426","20050426","20060517","SOTTOSEGRETARIO DI STATO","III Governo Berlusconi (23.04.2005 - 17.05.2006)","MINISTERO DELL'INTERNO",,2019-04-05 13:26:54
"http://dati.camera.it/ocd/deputato.rdf/d50311_14","DELFINO","TERESIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg50311_5_59_48_20050426","20050426","20060517","SOTTOSEGRETARIO DI STATO","III Governo Berlusconi (23.04.2005 - 17.05.2006)","MINISTERO DELLE POLITICHE AGRICOLE E FORESTALI",,2019-04-05 13:34:07
"http://dati.camera.it/ocd/deputato.rdf/d50252_14","VITALI","LUIGI","http://dati.camera.it/ocd/membroGoverno.rdf/mg50252_5_59_49_20050426","20050426","20060517","SOTTOSEGRETARIO DI STATO","III Governo Berlusconi (23.04.2005 - 17.05.2006)","MINISTERO DELLA GIUSTIZIA",,2022-05-02 14:53:47
"http://dati.camera.it/ocd/deputato.rdf/d50258_14","GALATI","GIUSEPPE","http://dati.camera.it/ocd/membroGoverno.rdf/mg50258_5_59_50_20050426","20050426","20060517","SOTTOSEGRETARIO DI STATO","III Governo Berlusconi (23.04.2005 - 17.05.2006)","MINISTERO DELLE ATTIVITA' PRODUTTIVE",,2022-05-02 14:42:30
"http://dati.camera.it/ocd/deputato.rdf/d50373_14","STEFANI","STEFANO","http://dati.camera.it/ocd/membroGoverno.rdf/mg50373_5_59_53_20050426","20050426","20060517","SOTTOSEGRETARIO DI STATO","III Governo Berlusconi (23.04.2005 - 17.05.2006)","MINISTERO DELL'AMBIENTE E DELLA TUTELA DEL TERRITORIO",,2021-08-05 12:52:04
"http://dati.camera.it/ocd/deputato.rdf/d50389_14","POSSA","GUIDO","http://dati.camera.it/ocd/membroGoverno.rdf/mg50389_29_59_56_20050523","20050523","20060517","VICE MINISTRO","III Governo Berlusconi (23.04.2005 - 17.05.2006)","MINISTERO DELL'ISTRUZIONE, DELL'UNIVERSITA' E DELLA RICERCA",,2019-04-05 13:21:41
"http://dati.camera.it/ocd/deputato.rdf/d50389_14","POSSA","GUIDO","http://dati.camera.it/ocd/membroGoverno.rdf/mg50389_5_59_56_20050426","20050426","20050523","SOTTOSEGRETARIO DI STATO","III Governo Berlusconi (23.04.2005 - 17.05.2006)","MINISTERO DELL'ISTRUZIONE, DELL'UNIVERSITA' E DELLA RICERCA",,2019-04-05 13:21:41
"http://dati.camera.it/ocd/deputato.rdf/d50322_14","BERSELLI","FILIPPO","http://dati.camera.it/ocd/membroGoverno.rdf/mg50322_5_59_6_20050426","20050426","20060517","SOTTOSEGRETARIO DI STATO","III Governo Berlusconi (23.04.2005 - 17.05.2006)","MINISTERO DELLA DIFESA",,2019-04-05 13:27:53
"http://dati.camera.it/ocd/deputato.rdf/d50338_14","DELL'ELCE","GIOVANNI","http://dati.camera.it/ocd/membroGoverno.rdf/mg50338_5_59_65_20050506","20050506","20060517","SOTTOSEGRETARIO DI STATO","III Governo Berlusconi (23.04.2005 - 17.05.2006)","PRESIDENZA DEL CONSIGLIO - ATTUAZIONE DEL PROGRAMMA DI GOVERNO",,2019-04-05 13:29:28
"http://dati.camera.it/ocd/deputato.rdf/d5900_14","TREMAGLIA","PIERANTONIO MIRKO","http://dati.camera.it/ocd/membroGoverno.rdf/mg5900_6_59_63_20050423","20050423","20060517","MINISTRO SENZA PORTAFOGLIO","III Governo Berlusconi (23.04.2005 - 17.05.2006)","PRESIDENZA DEL CONSIGLIO - ITALIANI NEL MONDO",,2019-04-05 13:26:56
"http://dati.camera.it/ocd/deputato.rdf/d300431_16","ALFANO","ANGELINO","http://dati.camera.it/ocd/membroGoverno.rdf/mg300431_3_61_49_20080507","20080507","20110727","MINISTRO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","MINISTERO DELLA GIUSTIZIA",,2021-08-05 12:03:06
"http://dati.camera.it/ocd/deputato.rdf/d33660_16","MARONI","ROBERTO ERNESTO","http://dati.camera.it/ocd/membroGoverno.rdf/mg33660_3_61_15_20080507","20080507","20111116","MINISTRO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","MINISTERO DELL'INTERNO",,2022-07-06 13:36:01
"http://dati.camera.it/ocd/deputato.rdf/d33410_16","LA RUSSA","IGNAZIO BENITO MARIA","http://dati.camera.it/ocd/membroGoverno.rdf/mg33410_3_61_6_20080507","20080507","20111116","MINISTRO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","MINISTERO DELLA DIFESA",,2022-05-02 14:47:11
"http://dati.camera.it/ocd/deputato.rdf/d35330_16","BERLUSCONI","SILVIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg35330_1_61_1_20080507","20080507","20111116","PRESIDENTE DEL CONSIGLIO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","PRESIDENZA DEL CONSIGLIO DEI MINISTRI",,2022-05-02 14:46:38
"http://dati.camera.it/ocd/deputato.rdf/d38350_16","PRESTIGIACOMO","STEFANIA","http://dati.camera.it/ocd/membroGoverno.rdf/mg38350_3_61_180_20080507","20080507","20111116","MINISTRO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","MINISTERO DELL'AMBIENTE E DELLA TUTELA DEL TERRITORIO E DEL MARE",,2022-07-06 13:44:40
"http://dati.camera.it/ocd/deputato.rdf/d39130_16","TREMONTI","GIULIO CARLO DANILO","http://dati.camera.it/ocd/membroGoverno.rdf/mg39130_3_61_52_20080507","20080507","20111116","MINISTRO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","MINISTERO DELL'ECONOMIA E DELLE FINANZE",,2022-05-02 14:40:47
"http://dati.camera.it/ocd/deputato.rdf/d200958_16","VEGAS","GIUSEPPE CARLO FERDINANDO","http://dati.camera.it/ocd/membroGoverno.rdf/mg200958_29_61_52_20090521","20090521","20101215","VICE MINISTRO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","MINISTERO DELL'ECONOMIA E DELLE FINANZE",,2022-05-02 14:17:31
"http://dati.camera.it/ocd/deputato.rdf/d200958_16","VEGAS","GIUSEPPE CARLO FERDINANDO","http://dati.camera.it/ocd/membroGoverno.rdf/mg200958_5_61_52_20080512","20080512","20090521","SOTTOSEGRETARIO DI STATO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","MINISTERO DELL'ECONOMIA E DELLE FINANZE",,2022-05-02 14:17:31
"http://dati.camera.it/ocd/deputato.rdf/d300234_16","BRANCHER","ALDO","http://dati.camera.it/ocd/membroGoverno.rdf/mg300234_27_61_1_20080512","20080512","20100618","SOTTOSEGRETARIO DI STATO ALLA PRESIDENZA DEL CONSIGLIO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","PRESIDENZA DEL CONSIGLIO DEI MINISTRI","con delega alle Riforme (12.05.2008)",2019-04-05 13:34:53
"http://dati.camera.it/ocd/deputato.rdf/d300254_16","MARTINI","FRANCESCA","http://dati.camera.it/ocd/membroGoverno.rdf/mg300254_5_61_195_20080512","20080512","20091215","SOTTOSEGRETARIO DI STATO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","MINISTERO DEL LAVORO, DELLA SALUTE E DELLE POLITICHE SOCIALI",,2019-04-05 13:14:56
"http://dati.camera.it/ocd/deputato.rdf/d300254_16","MARTINI","FRANCESCA","http://dati.camera.it/ocd/membroGoverno.rdf/mg300254_5_61_264_20100204","20100204","20111116","SOTTOSEGRETARIO DI STATO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","MINISTERO DELLA SALUTE",,2019-04-05 13:14:56
"http://dati.camera.it/ocd/deputato.rdf/d300254_16","MARTINI","FRANCESCA","http://dati.camera.it/ocd/membroGoverno.rdf/mg300254_5_61_285_20091215","20091215","20100204","SOTTOSEGRETARIO DI STATO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","MINISTERO DEL LAVORO E DELLE POLITICHE SOCIALI",,2019-04-05 13:14:56
"http://dati.camera.it/ocd/deputato.rdf/d300273_16","BELLOTTI","LUCA","http://dati.camera.it/ocd/membroGoverno.rdf/mg300273_5_61_285_20110505","20110505","20111116","SOTTOSEGRETARIO DI STATO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","MINISTERO DEL LAVORO E DELLE POLITICHE SOCIALI",,2022-07-06 13:33:53
"http://dati.camera.it/ocd/deputato.rdf/d300234_16","BRANCHER","ALDO","http://dati.camera.it/ocd/membroGoverno.rdf/mg300234_6_61_304_20100618","20100618","20100706","MINISTRO SENZA PORTAFOGLIO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","SENZA PORTAFOGLIO",,2019-04-05 13:34:53
"http://dati.camera.it/ocd/deputato.rdf/d300356_16","CROSETTO","GUIDO","http://dati.camera.it/ocd/membroGoverno.rdf/mg300356_5_61_6_20080512","20080512","20111116","SOTTOSEGRETARIO DI STATO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","MINISTERO DELLA DIFESA",,2022-07-06 13:31:51
"http://dati.camera.it/ocd/deputato.rdf/d300369_16","ROMANO","FRANCESCO SAVERIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg300369_3_61_201_20110323","20110323","20111116","MINISTRO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","MINISTERO DELLE POLITICHE AGRICOLE ALIMENTARI E FORESTALI",,2022-06-02 14:04:28
"http://dati.camera.it/ocd/deputato.rdf/d300398_16","CASERO","LUIGI","http://dati.camera.it/ocd/membroGoverno.rdf/mg300398_5_61_52_20080512","20080512","20111116","SOTTOSEGRETARIO DI STATO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","MINISTERO DELL'ECONOMIA E DELLE FINANZE",,2019-04-05 13:31:33
"http://dati.camera.it/ocd/deputato.rdf/d300460_16","RONCHI","ANDREA","http://dati.camera.it/ocd/membroGoverno.rdf/mg300460_6_61_1_20080507","20080507","20080508","MINISTRO SENZA PORTAFOGLIO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","PRESIDENZA DEL CONSIGLIO DEI MINISTRI",,2022-07-06 13:43:50
"http://dati.camera.it/ocd/deputato.rdf/d300463_16","SAGLIA","STEFANO","http://dati.camera.it/ocd/membroGoverno.rdf/mg300463_5_61_169_20090430","20090430","20111116","SOTTOSEGRETARIO DI STATO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","MINISTERO DELLO SVILUPPO ECONOMICO",,2022-05-02 14:56:18
"http://dati.camera.it/ocd/deputato.rdf/d300460_16","RONCHI","ANDREA","http://dati.camera.it/ocd/membroGoverno.rdf/mg300460_6_61_192_20080508","20080508","20080521","MINISTRO SENZA PORTAFOGLIO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","POLITICHE COMUNITARIE",,2022-07-06 13:43:50
"http://dati.camera.it/ocd/deputato.rdf/d300460_16","RONCHI","ANDREA","http://dati.camera.it/ocd/membroGoverno.rdf/mg300460_6_61_200_20080521","20080521","20101117","MINISTRO SENZA PORTAFOGLIO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","POLITICHE EUROPEE",,2022-07-06 13:43:50
"http://dati.camera.it/ocd/deputato.rdf/d300436_16","COSSIGA","GIUSEPPE","http://dati.camera.it/ocd/membroGoverno.rdf/mg300436_5_61_6_20080512","20080512","20111116","SOTTOSEGRETARIO DI STATO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","MINISTERO DELLA DIFESA",,2022-05-02 14:25:32
"http://dati.camera.it/ocd/deputato.rdf/d301459_16","RAVETTO","LAURA","http://dati.camera.it/ocd/membroGoverno.rdf/mg301459_27_61_1_20100304","20100304","20111116","SOTTOSEGRETARIO DI STATO ALLA PRESIDENZA DEL CONSIGLIO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","PRESIDENZA DEL CONSIGLIO DEI MINISTRI",,2022-07-06 13:38:02
"http://dati.camera.it/ocd/deputato.rdf/d301458_16","CATONE","GIAMPIERO","http://dati.camera.it/ocd/membroGoverno.rdf/mg301458_5_61_180_20110505","20110505","20111116","SOTTOSEGRETARIO DI STATO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","MINISTERO DELL'AMBIENTE E DELLA TUTELA DEL TERRITORIO E DEL MARE",,2022-07-06 13:42:05
"http://dati.camera.it/ocd/deputato.rdf/d301449_16","GELMINI","MARIASTELLA","http://dati.camera.it/ocd/membroGoverno.rdf/mg301449_3_61_196_20080507","20080507","20111116","MINISTRO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","MINISTERO DELL'ISTRUZIONE, DELL'UNIVERSITÀ E DELLA RICERCA",,2019-04-05 13:36:19
"http://dati.camera.it/ocd/deputato.rdf/d301454_16","CRAXI","STEFANIA GABRIELLA ANASTASIA","http://dati.camera.it/ocd/membroGoverno.rdf/mg301454_5_61_7_20080512","20080512","20111116","SOTTOSEGRETARIO DI STATO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","MINISTERO DEGLI AFFARI ESTERI",,2022-05-02 14:52:06
"http://dati.camera.it/ocd/deputato.rdf/d301551_16","FITTO","RAFFAELE","http://dati.camera.it/ocd/membroGoverno.rdf/mg301551_6_61_324_20100610","20100610","20111116","MINISTRO SENZA PORTAFOGLIO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","RAPPORTI CON LE REGIONI E COESIONE TERRITORIALE","con delega a SVILUPPO E COESIONE ECONOMICA E TERRITORIALE (10.06.2010)",2022-05-02 14:47:58
"http://dati.camera.it/ocd/deputato.rdf/d301531_16","CARFAGNA","MARIA ROSARIA","http://dati.camera.it/ocd/membroGoverno.rdf/mg301531_6_61_1_20080507","20080507","20080508","MINISTRO SENZA PORTAFOGLIO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","PRESIDENZA DEL CONSIGLIO DEI MINISTRI",,2022-05-02 14:12:11
"http://dati.camera.it/ocd/deputato.rdf/d301551_16","FITTO","RAFFAELE","http://dati.camera.it/ocd/membroGoverno.rdf/mg301551_6_61_1_20080507","20080507","20080508","MINISTRO SENZA PORTAFOGLIO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","PRESIDENZA DEL CONSIGLIO DEI MINISTRI",,2022-05-02 14:47:58
"http://dati.camera.it/ocd/deputato.rdf/d301551_16","FITTO","RAFFAELE","http://dati.camera.it/ocd/membroGoverno.rdf/mg301551_6_61_186_20080508","20080508","20100609","MINISTRO SENZA PORTAFOGLIO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","RAPPORTI CON LE REGIONI",,2022-05-02 14:47:58
"http://dati.camera.it/ocd/deputato.rdf/d301531_16","CARFAGNA","MARIA ROSARIA","http://dati.camera.it/ocd/membroGoverno.rdf/mg301531_6_61_188_20080508","20080508","20111116","MINISTRO SENZA PORTAFOGLIO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","PARI OPPORTUNITA'",,2022-05-02 14:12:11
"http://dati.camera.it/ocd/deputato.rdf/d302103_16","MELONI","GIORGIA","http://dati.camera.it/ocd/membroGoverno.rdf/mg302103_6_61_1_20080507","20080507","20080508","MINISTRO SENZA PORTAFOGLIO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","PRESIDENZA DEL CONSIGLIO DEI MINISTRI",,2019-04-05 13:32:27
"http://dati.camera.it/ocd/deputato.rdf/d302103_16","MELONI","GIORGIA","http://dati.camera.it/ocd/membroGoverno.rdf/mg302103_6_61_189_20080508","20080508","20080612","MINISTRO SENZA PORTAFOGLIO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","POLITICHE PER I GIOVANI",,2019-04-05 13:32:27
"http://dati.camera.it/ocd/deputato.rdf/d302150_16","MISITI","AURELIO SALVATORE","http://dati.camera.it/ocd/membroGoverno.rdf/mg302150_29_61_198_20111024","20111024","20111116","VICE MINISTRO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI",,2022-05-02 14:25:26
"http://dati.camera.it/ocd/deputato.rdf/d302150_16","MISITI","AURELIO SALVATORE","http://dati.camera.it/ocd/membroGoverno.rdf/mg302150_5_61_198_20110505","20110505","20111116","SOTTOSEGRETARIO DI STATO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI",,2022-05-02 14:25:26
"http://dati.camera.it/ocd/deputato.rdf/d302056_16","BUONFIGLIO","ANTONIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg302056_5_61_199_20080512","20080512","20080515","SOTTOSEGRETARIO DI STATO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","MINISTERO DELLE POLITICHE AGRICOLE E FORESTALI",,2022-05-02 14:43:34
"http://dati.camera.it/ocd/deputato.rdf/d302056_16","BUONFIGLIO","ANTONIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg302056_5_61_201_20080516","20080516","20101117","SOTTOSEGRETARIO DI STATO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","MINISTERO DELLE POLITICHE AGRICOLE ALIMENTARI E FORESTALI",,2022-05-02 14:43:34
"http://dati.camera.it/ocd/deputato.rdf/d302103_16","MELONI","GIORGIA","http://dati.camera.it/ocd/membroGoverno.rdf/mg302103_6_61_202_20080613","20080613","20111116","MINISTRO SENZA PORTAFOGLIO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","GIOVENTU'",,2019-04-05 13:32:27
"http://dati.camera.it/ocd/deputato.rdf/d302071_16","CESARIO","BRUNO","http://dati.camera.it/ocd/membroGoverno.rdf/mg302071_5_61_52_20110505","20110505","20111116","SOTTOSEGRETARIO DI STATO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","MINISTERO DELL'ECONOMIA E DELLE FINANZE",,2022-07-06 13:43:19
"http://dati.camera.it/ocd/deputato.rdf/d302100_16","GIRO","FRANCESCO MARIA","http://dati.camera.it/ocd/membroGoverno.rdf/mg302100_5_61_57_20080512","20080512","20111116","SOTTOSEGRETARIO DI STATO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","MINISTERO PER I BENI E LE ATTIVITA' CULTURALI",,2019-04-05 13:15:54
"http://dati.camera.it/ocd/deputato.rdf/d302838_16","BRAMBILLA","MICHELA VITTORIA","http://dati.camera.it/ocd/membroGoverno.rdf/mg302838_27_61_1_20080512","20080512","20090508","SOTTOSEGRETARIO DI STATO ALLA PRESIDENZA DEL CONSIGLIO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","PRESIDENZA DEL CONSIGLIO DEI MINISTRI","con delega al Turismo (12.05.2008)",2022-07-06 13:36:57
"http://dati.camera.it/ocd/deputato.rdf/d302875_16","BRUNETTA","RENATO","http://dati.camera.it/ocd/membroGoverno.rdf/mg302875_6_61_1_20080507","20080507","20080508","MINISTRO SENZA PORTAFOGLIO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","PRESIDENZA DEL CONSIGLIO DEI MINISTRI",,2022-07-06 13:31:58
"http://dati.camera.it/ocd/deputato.rdf/d302322_16","MELCHIORRE","DANIELA","http://dati.camera.it/ocd/membroGoverno.rdf/mg302322_5_61_169_20110505","20110505","20110614","SOTTOSEGRETARIO DI STATO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","MINISTERO DELLO SVILUPPO ECONOMICO",,2022-05-02 14:18:12
"http://dati.camera.it/ocd/deputato.rdf/d302968_16","POLIDORI","CATIA","http://dati.camera.it/ocd/membroGoverno.rdf/mg302968_29_61_169_20111024","20111024","20111116","VICE MINISTRO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","MINISTERO DELLO SVILUPPO ECONOMICO",,2022-07-06 13:32:01
"http://dati.camera.it/ocd/deputato.rdf/d302968_16","POLIDORI","CATIA","http://dati.camera.it/ocd/membroGoverno.rdf/mg302968_5_61_169_20110505","20110505","20111116","SOTTOSEGRETARIO DI STATO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","MINISTERO DELLO SVILUPPO ECONOMICO",,2022-07-06 13:32:01
"http://dati.camera.it/ocd/deputato.rdf/d302998_16","BELCASTRO","ELIO VITTORIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg302998_5_61_180_20110729","20110729","20111116","SOTTOSEGRETARIO DI STATO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","MINISTERO DELL'AMBIENTE E DELLA TUTELA DEL TERRITORIO E DEL MARE",,2022-05-02 14:40:07
"http://dati.camera.it/ocd/deputato.rdf/d302875_16","BRUNETTA","RENATO","http://dati.camera.it/ocd/membroGoverno.rdf/mg302875_6_61_191_20080508","20080508","20111116","MINISTRO SENZA PORTAFOGLIO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","PUBBLICA AMMINISTRAZIONE E INNOVAZIONE",,2022-07-06 13:31:58
"http://dati.camera.it/ocd/deputato.rdf/d302748_16","ROCCELLA","EUGENIA MARIA","http://dati.camera.it/ocd/membroGoverno.rdf/mg302748_5_61_195_20080512","20080512","20091215","SOTTOSEGRETARIO DI STATO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","MINISTERO DEL LAVORO, DELLA SALUTE E DELLE POLITICHE SOCIALI",,2019-04-05 13:29:23
"http://dati.camera.it/ocd/deputato.rdf/d302841_16","BERNINI","ANNA MARIA","http://dati.camera.it/ocd/membroGoverno.rdf/mg302841_6_61_200_20110728","20110728","20111116","MINISTRO SENZA PORTAFOGLIO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","POLITICHE EUROPEE",,2022-07-06 13:41:30
"http://dati.camera.it/ocd/deputato.rdf/d302748_16","ROCCELLA","EUGENIA MARIA","http://dati.camera.it/ocd/membroGoverno.rdf/mg302748_5_61_264_20100204","20100204","20111116","SOTTOSEGRETARIO DI STATO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","MINISTERO DELLA SALUTE",,2019-04-05 13:29:23
"http://dati.camera.it/ocd/deputato.rdf/d302748_16","ROCCELLA","EUGENIA MARIA","http://dati.camera.it/ocd/membroGoverno.rdf/mg302748_5_61_285_20091215","20091215","20100204","SOTTOSEGRETARIO DI STATO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","MINISTERO DEL LAVORO E DELLE POLITICHE SOCIALI",,2019-04-05 13:29:23
"http://dati.camera.it/ocd/deputato.rdf/d302841_16","BERNINI","ANNA MARIA","http://dati.camera.it/ocd/membroGoverno.rdf/mg302841_6_61_304_20110727","20110727","20110727","MINISTRO SENZA PORTAFOGLIO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","SENZA PORTAFOGLIO",,2022-07-06 13:41:30
"http://dati.camera.it/ocd/deputato.rdf/d302838_16","BRAMBILLA","MICHELA VITTORIA","http://dati.camera.it/ocd/membroGoverno.rdf/mg302838_6_61_1_20090508","20090508","20090515","MINISTRO SENZA PORTAFOGLIO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","PRESIDENZA DEL CONSIGLIO DEI MINISTRI",,2022-07-06 13:36:57
"http://dati.camera.it/ocd/deputato.rdf/d302838_16","BRAMBILLA","MICHELA VITTORIA","http://dati.camera.it/ocd/membroGoverno.rdf/mg302838_6_61_224_20090515","20090515","20111116","MINISTRO SENZA PORTAFOGLIO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","TURISMO",,2022-07-06 13:36:57
"http://dati.camera.it/ocd/deputato.rdf/d32250_16","BALOCCHI","MAURIZIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg32250_27_61_1_20080512","20080512","20100215","SOTTOSEGRETARIO DI STATO ALLA PRESIDENZA DEL CONSIGLIO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","PRESIDENZA DEL CONSIGLIO DEI MINISTRI","con delega alla Semplificazione legislativa (12.05.2008)",2019-04-05 13:34:25
"http://dati.camera.it/ocd/deputato.rdf/d32460_16","BOSSI","UMBERTO","http://dati.camera.it/ocd/membroGoverno.rdf/mg32460_6_61_1_20080507","20080507","20080508","MINISTRO SENZA PORTAFOGLIO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","PRESIDENZA DEL CONSIGLIO DEI MINISTRI",,2019-04-05 13:27:37
"http://dati.camera.it/ocd/deputato.rdf/d32460_16","BOSSI","UMBERTO","http://dati.camera.it/ocd/membroGoverno.rdf/mg32460_6_61_193_20080508","20080508","20111116","MINISTRO SENZA PORTAFOGLIO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","RIFORME PER IL FEDERALISMO",,2019-04-05 13:27:37
"http://dati.camera.it/ocd/deputato.rdf/d36130_16","CRIMI","ROCCO","http://dati.camera.it/ocd/membroGoverno.rdf/mg36130_27_61_1_20080512","20080512","20111116","SOTTOSEGRETARIO DI STATO ALLA PRESIDENZA DEL CONSIGLIO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","PRESIDENZA DEL CONSIGLIO DEI MINISTRI","con delega allo Sport (12.05.2008)",2022-05-02 14:35:35
"http://dati.camera.it/ocd/deputato.rdf/d35330_16","BERLUSCONI","SILVIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg35330_3_61_169_20100505","20100505","20101004","MINISTRO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","MINISTERO DELLO SVILUPPO ECONOMICO",,2022-05-02 14:46:38
"http://dati.camera.it/ocd/deputato.rdf/d34730_16","VITO","ELIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg34730_6_61_1_20080507","20080507","20080508","MINISTRO SENZA PORTAFOGLIO","IV Governo Berlusconi (07.05.2008 - 16.11.2011)","PRESIDENZA DEL CONSIGLIO DEI MINISTRI",,2019-04-05 13:17:59
